Title,Dialogue Ratio,Parenthetical Ratio,Words per Line,Dialogue Sentiment,Number of Scenes
WANTED,0.8085809911689987,0.030612244897959183,29.230320699708454,0.032433568180860003,107
WAR HORSE,0.8711697784120188,0.03,27.47125,0.06503206051047372,95
FINAL MOVIE SCRIPT,0.8533022985161478,0.03168044077134986,20.198347107438018,0.026477845626136736,33
WARM SPRINGS,0.39135848012542657,0.11706783369803063,9.285557986870897,0.16940358891279153,144
WARRIOR,0.7885077471207225,0.008827238335435058,24.001261034047918,0.02449314466547474,168
WATCHMEN,0.7767128656429259,0.014507772020725389,22.590673575129532,0.010284448130208793,185
WATER FOR ELEPHANTS,0.8219816362888859,0.01141552511415525,27.38812785388128,0.06110122018404235,148
THE WAY BACK,0.7412070879099851,0.008547008547008548,27.58831908831909,0.009615520697251467,194
WE OWN THE NIGHT,0.7341799397331037,0.06997971602434078,24.21602434077079,0.052219936821847786,144
SHOOTING DRAFT,0.8298690268651379,0.09053497942386832,15.279835390946502,0.10836802825906973,135
WHAT LIES BENEATH,0.3279117200983212,0.15367965367965367,6.785714285714286,0.10355996769577012,126
WHEN STRANGER CALLS,0.8355788423153693,0.20907840440165062,23.033012379642365,0.028991861249861244,111
WHILE SHE WAS OUT,0.1893011216566005,0.016055045871559634,10.064220183486238,0.04489662442653901,136
THE WHISTLEBLOWER,0.34022478667819417,0.00117096018735363,10.598360655737705,0.051331428987679006,263
FULL SHOT REAR AREA (DAY) (GLASS),0.7770921485660555,0.06618531889290012,15.912154031287605,0.10233651243053876,52
WHITE JAZZ,0.40240304290640216,0.1484848484848485,11.434343434343434,0.030114804824804806,104
THE WHITE RIBBON,0.22731777329733793,4.0,6652.0,0.031130581726871474,0
WHITE SQUALL,0.394456668322805,0.1056985294117647,10.215992647058824,0.08521307152573228,145
WHITEOUT,0.8281708211143695,0.02564102564102564,30.895726495726496,-0.008857703034657764,107
WHO'S YOUR DADDY,0.8385314397917714,0.07150153217568948,18.756894790602654,0.11993382266917432,104
THIRD DRAFT,0.27634730538922153,0.21578947368421053,9.715789473684211,0.08177527631099057,65
THE WILD BUNCH,0.5991682550684457,0.17940876656472987,17.623853211009173,0.027720500111804474,74
WILD HOGS,0.7766749379652605,0.025565388397246803,20.004916420845625,0.07629150030478939,89
WILD THINGS: DIAMONDS IN THE ROUGH,0.8606622780769998,0.04871794871794872,22.125641025641027,0.018576870990485293,131
WILD THINGS,0.3635067437379576,0.20672478206724781,11.74719800747198,0.010376380215982004,142
WILD WILD WEST,0.2899712497886014,0.32318840579710145,12.424637681159421,0.09924742137875771,196
DRUID,0.24,0.07095926412614981,7.450722733245729,0.07400698691373296,137
WIN WIN,0.7637282875306602,0.0,11.900936037441499,0.0669372648899305,131
WIND CHILL,0.22910950941641478,0.21894736842105264,10.372631578947368,0.03752316149182995,102
ANOTHER LANE,0.8404761904761905,0.21445783132530122,22.966265060240964,0.01942124668911699,163
DOROTHY,0.3138955342902711,0.0876424189307625,8.279579316389132,0.11974384447028817,0
THE WOLF OF WALL STREET,0.48580745341614906,0.08650190114068441,14.86977186311787,0.04008783115208433,200
WONDER BOYS,0.00027713991606619683,60.0,3.5,0.0,128
THE WOODSMAN,0.566493860845839,0.09978540772532189,11.138412017167383,0.008761121898981978,125
LACHAISE,0.2352489833499578,0.11244377811094453,9.193403298350825,0.0894880520783456,260
THE WRESTLER,0.7555805075230182,0.07007007007007007,16.83983983983984,0.037268413702035125,138
X-FILES,0.24199752955708487,0.12942989214175654,10.565485362095531,0.0485299383416196,132
X-MEN ORIGINS: WOLVERINE,0.8537157287157288,0.02666666666666667,36.06095238095238,0.027231295404786825,132
FRECKLED KID,0.17839718754484143,0.09624413145539906,11.673708920187794,0.022802979349589518,215
STERLING.,0.8668758043758044,0.05758426966292135,30.27247191011236,0.01741430764857579,128
YEAR ONE,0.7932196508323183,0.2463002114164905,20.652219873150106,0.07794392067776168,51
YES MAN,0.7892281029196108,0.06896551724137931,15.702917771883289,0.06980300770569231,149
KATHLEEN,0.0,21.0,0.0,0.0,196
SHOOTING DRAFT,0.8245791604517366,0.0022346368715083797,17.294972067039105,0.025120087241268903,170
YOUTH IN REVOLT,0.8466684506288467,0.018501387604070305,20.488436632747455,0.0649401745889635,206
ZERO DARK THIRTY,0.7858829941860465,0.03345724907063197,21.43990086741016,0.031028355762046916,229
ZEROPHILIA,0.8067277469404133,0.022128556375131718,12.71127502634352,0.060423527584606354,32
